@relation /home/harish/CS6347project/data_5teams/Duke_arff-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 {1,2,}

@data
0,21,55,4,14,11,17,11,28,6,11,7,2,17,53,3,14,9,11,9,28,10,14,7,3,1
0,26,54,7,22,18,24,12,26,16,11,5,5,25,55,8,15,16,21,6,18,10,8,4,4,1
0,18,51,5,17,24,28,13,18,8,10,6,2,22,50,5,13,12,16,13,22,13,17,3,4,1
1,36,65,14,26,11,12,9,20,26,14,10,5,23,50,6,16,8,19,11,20,14,27,7,3,1
1,25,58,8,20,21,31,14,34,15,9,10,3,18,54,6,25,3,8,5,22,7,15,7,2,1
1,34,72,12,30,30,39,21,28,24,12,13,7,21,68,4,15,12,15,21,22,10,26,8,3,1
0,35,64,6,18,6,12,10,29,20,19,4,10,31,70,4,20,11,17,13,23,13,14,11,1,1
0,26,54,6,12,24,31,9,22,13,14,11,3,27,58,3,17,11,23,15,24,10,21,3,3,1
0,33,62,13,27,19,27,9,39,14,19,6,5,24,71,5,14,18,30,12,21,13,11,15,7,1
1,25,53,7,16,27,38,11,20,13,15,11,4,31,63,9,17,8,15,16,21,16,20,7,6,1
0,25,53,8,26,24,29,9,26,11,15,9,1,26,58,8,15,10,20,12,23,15,15,10,0,1
1,30,60,15,33,8,10,8,29,22,9,3,4,20,61,4,13,4,8,13,23,10,13,7,3,1
1,31,58,6,10,16,25,9,23,18,9,10,6,19,49,1,7,8,10,6,23,11,22,6,2,1
1,31,63,11,23,25,30,14,27,21,14,10,1,25,58,7,19,15,16,7,19,12,18,4,3,1
-1,39,64,11,24,19,25,9,20,24,7,13,5,23,58,4,8,12,16,15,20,7,23,2,2,1
1,26,60,8,22,14,15,11,28,9,13,8,8,24,65,3,17,12,20,18,23,8,12,7,4,1
1,31,67,8,17,15,20,13,28,14,6,11,4,23,59,9,22,9,12,10,28,13,14,3,2,1
1,25,62,6,21,15,23,14,30,10,17,6,4,26,66,3,14,9,17,15,26,17,16,5,8,1
1,19,61,11,35,12,16,14,24,9,15,9,3,24,54,6,13,12,18,10,25,7,15,9,2,2
1,27,58,5,20,17,20,14,28,13,15,4,6,19,55,6,16,16,23,12,19,8,13,7,1,1
-1,34,67,7,23,17,22,18,26,11,11,4,8,25,68,5,11,23,30,18,16,11,9,7,4,1
-1,26,61,9,26,22,26,12,26,14,9,11,3,21,55,7,16,10,14,10,24,13,17,5,3,1
1,30,60,10,22,14,19,10,25,16,7,10,6,28,61,7,20,5,9,11,22,16,13,3,0,1
1,26,62,5,26,21,27,16,16,9,17,7,7,32,55,3,5,26,33,9,23,21,12,5,2,2
-1,30,57,10,23,10,16,10,24,13,8,5,0,20,50,2,9,20,27,9,22,12,11,3,1,1
1,26,62,7,14,17,32,19,26,13,9,7,6,21,53,1,10,9,18,10,26,16,16,3,3,1
1,28,68,8,26,15,23,15,26,11,12,5,4,29,68,2,14,13,22,15,32,10,14,5,4,1
-1,28,56,8,19,17,21,11,22,17,9,8,2,29,64,8,22,5,6,13,19,16,13,2,3,1
-1,23,46,5,16,5,9,5,34,12,18,6,6,16,56,3,12,6,9,9,20,8,12,6,2,1
1,28,62,6,16,17,20,15,26,18,10,9,2,20,60,3,15,14,20,16,21,10,15,7,7,1
1,27,58,8,17,16,17,15,23,14,11,5,3,24,61,5,12,8,13,16,17,15,12,8,4,1
1,23,58,4,20,10,13,9,29,6,5,3,6,25,64,6,19,8,19,16,28,12,6,1,2,2
1,22,52,7,17,19,25,15,28,14,20,4,8,21,69,4,19,13,15,21,20,9,13,14,3,1
1,22,62,6,27,17,22,12,23,9,9,4,2,33,63,4,9,11,21,12,30,18,10,3,1,2
0,31,63,3,15,22,27,16,25,12,12,6,3,26,58,4,8,15,28,13,20,17,13,5,3,1
0,25,53,5,18,22,26,13,22,11,15,5,1,21,57,2,16,19,24,16,17,3,12,4,2,1
0,29,58,9,20,8,15,9,27,14,12,7,4,21,62,2,8,14,21,19,25,8,16,4,5,1
1,24,56,9,19,20,26,11,23,14,19,8,1,27,57,6,19,16,22,11,24,15,18,9,2,1
1,35,57,8,16,18,31,13,30,18,10,6,3,17,53,5,15,16,17,7,17,6,15,7,0,1
0,17,39,10,21,30,41,4,27,8,17,12,5,26,59,4,12,13,18,9,23,8,21,8,4,1
1,29,54,5,13,19,30,8,26,10,12,9,4,24,62,7,20,14,14,11,22,11,17,6,1,1
0,26,54,7,18,18,27,9,28,11,13,5,2,24,58,0,8,19,24,10,24,9,12,7,3,1
0,26,46,11,21,19,27,6,21,13,12,5,3,31,63,7,21,6,9,12,19,10,9,4,3,1
0,22,56,11,25,13,17,12,17,9,13,4,3,21,49,2,8,17,20,11,24,6,17,5,4,1
1,26,55,3,15,8,14,8,19,10,12,4,2,35,59,8,14,7,10,8,25,18,10,4,2,2
1,31,55,7,21,18,29,9,25,21,9,8,9,24,59,4,11,12,17,13,21,11,15,3,1,1
0,27,57,5,17,27,44,13,28,13,14,7,7,31,65,5,17,13,23,11,25,14,14,7,0,1
1,29,54,10,21,22,32,13,33,10,18,8,5,24,59,4,13,11,22,10,17,14,14,10,1,1
1,34,63,14,27,28,35,17,33,22,15,10,12,28,71,6,13,8,11,13,15,12,14,8,2,1
1,32,66,9,20,12,18,18,29,20,12,5,7,22,62,2,13,9,9,11,18,10,13,11,3,1
1,28,59,6,14,11,16,13,16,13,16,8,5,31,55,5,10,11,18,13,19,18,17,11,3,2
-1,23,50,6,22,29,36,9,17,13,9,8,3,28,57,6,13,12,19,15,23,12,13,6,2,1
1,24,46,5,20,8,19,7,23,11,11,3,6,24,61,3,16,7,9,15,20,16,9,4,1,1
-1,25,57,8,23,15,18,13,26,9,17,5,4,26,66,4,16,10,20,18,22,13,12,9,2,1
1,32,59,11,23,16,23,13,26,17,13,9,1,23,53,3,16,24,35,12,18,8,14,8,6,1
-1,25,63,10,23,13,17,14,19,13,10,4,1,27,50,7,14,15,20,4,26,15,12,6,5,2
-1,27,55,3,16,17,18,10,26,14,9,1,5,23,57,4,13,11,21,13,18,12,8,2,3,1
1,22,53,7,19,32,42,15,24,14,15,8,4,30,68,5,16,11,21,16,20,5,10,10,1,1
-1,27,57,8,18,13,16,12,21,12,7,5,2,23,52,3,13,11,14,9,20,5,13,3,4,1
-1,26,68,9,31,13,22,17,26,12,11,8,5,28,67,7,23,15,25,20,28,11,14,4,0,2
-1,27,62,14,36,17,26,12,23,8,10,5,2,31,63,1,6,21,30,15,27,14,9,3,3,1
1,25,65,9,24,14,25,21,27,11,9,8,5,19,51,1,14,16,22,7,26,8,13,5,4,1
1,25,69,8,29,20,28,16,23,11,5,8,3,26,59,5,11,16,24,12,32,12,15,3,8,1
-1,25,57,10,22,15,20,13,32,14,18,3,2,15,44,6,18,14,21,2,19,9,14,6,2,1
-1,22,52,13,28,17,26,11,25,12,11,4,1,25,63,4,15,12,22,16,25,11,8,2,5,1
1,20,52,6,24,24,34,13,31,7,12,2,3,27,66,4,13,7,16,13,25,11,10,4,3,1
-1,24,53,10,20,21,27,9,29,12,13,6,7,26,60,6,17,13,16,6,23,11,10,4,4,1
-1,26,63,6,21,12,21,10,18,12,6,7,2,36,66,4,13,12,15,14,31,13,12,2,1,2
0,20,54,5,26,15,18,12,25,10,8,6,3,16,53,6,12,18,22,14,24,7,10,2,0,1
0,19,51,5,20,16,18,12,18,7,16,7,6,24,57,3,11,11,14,15,19,13,14,4,5,2
1,24,47,11,24,15,23,6,25,17,15,4,6,19,51,5,14,12,17,10,23,4,16,7,0,1
0,26,57,8,18,15,22,11,20,16,8,6,6,25,51,4,10,14,21,9,21,13,13,4,4,1
1,30,63,9,31,19,23,16,21,19,18,9,4,23,57,11,25,10,11,13,20,11,25,8,3,1
0,30,55,8,10,21,26,10,22,12,15,12,4,24,60,4,16,19,25,16,19,15,15,7,6,1
0,20,48,3,15,24,27,4,30,14,8,4,8,21,63,4,18,12,19,17,24,4,10,5,1,1
0,24,55,5,20,23,27,8,25,13,14,8,6,30,66,2,8,9,14,14,24,6,15,6,1,1
1,24,51,5,12,20,27,8,29,11,8,3,5,23,68,6,21,16,22,18,22,6,7,4,2,1
1,35,67,7,20,11,21,10,37,23,11,9,8,18,65,2,14,12,20,14,26,3,15,5,1,1
0,28,59,12,20,22,29,11,27,19,6,6,2,29,73,8,21,1,4,16,23,16,10,3,4,1
1,34,60,7,21,13,17,4,26,23,10,11,7,20,55,1,11,6,8,11,24,8,26,5,1,1
1,29,67,11,19,7,16,15,28,16,12,10,2,20,52,7,18,7,8,5,27,10,17,3,1,1
1,31,63,7,14,21,33,14,26,15,11,6,2,28,61,9,27,12,15,7,21,9,14,7,6,1
0,21,46,5,11,20,22,6,27,8,12,5,5,17,56,4,19,12,13,13,21,9,14,3,6,1
1,29,63,11,24,11,22,10,25,22,6,6,4,23,56,4,11,12,18,13,30,8,19,4,1,1
1,27,56,8,15,6,14,13,29,13,13,8,1,15,53,1,11,9,14,12,19,3,13,8,3,1
1,30,67,6,20,10,12,13,22,10,12,6,4,30,59,4,8,20,23,9,25,13,11,4,4,2
1,26,65,10,21,11,16,15,25,12,13,10,5,22,58,4,16,9,18,15,28,7,21,4,5,1
1,22,74,4,23,15,23,16,25,13,10,7,2,33,58,9,19,15,27,8,41,14,16,8,8,2
1,33,63,11,22,7,17,11,23,18,4,7,3,25,60,5,18,9,16,17,26,10,14,1,5,1
-1,28,54,2,14,17,22,8,21,13,15,5,4,25,52,3,11,17,21,8,21,14,17,4,3,1
-1,31,51,11,18,6,8,6,21,20,10,7,6,23,55,3,13,11,13,11,13,9,11,4,2,1
1,28,52,10,24,32,41,9,24,18,8,3,4,35,66,4,9,11,19,12,19,12,7,2,1,1
-1,21,52,6,17,14,18,11,17,12,13,5,3,21,47,2,11,17,20,6,22,9,12,11,0,1
1,25,56,6,16,17,20,12,27,10,17,6,2,25,66,5,18,13,23,20,18,8,13,8,3,1
1,30,63,6,19,15,21,7,13,14,12,12,1,27,45,4,13,25,34,9,31,11,26,7,6,2
-1,30,56,12,17,16,21,11,23,15,5,5,4,22,51,1,16,11,14,8,17,8,12,1,4,1
1,28,52,7,15,26,33,9,21,15,13,7,2,24,49,5,13,15,23,8,20,12,16,7,1,1
1,21,53,8,25,18,20,3,22,8,9,4,1,24,52,3,11,22,29,9,27,10,10,3,6,2
1,26,50,11,23,16,26,4,23,12,10,4,5,28,64,6,21,14,17,13,27,7,10,1,0,1
1,30,58,12,23,13,16,11,26,17,4,3,2,22,57,5,17,8,13,13,18,7,10,1,2,1
-1,27,49,5,15,10,12,9,23,12,15,5,1,21,62,1,14,10,13,18,13,10,11,6,2,1
0,27,65,4,25,16,18,8,20,10,6,6,2,26,51,8,20,23,25,7,31,18,14,3,1,2
1,38,54,13,21,22,32,3,24,16,4,7,6,26,62,3,21,22,25,13,18,4,10,2,0,1
0,30,58,7,18,16,28,5,19,15,10,5,1,32,57,3,8,27,35,9,30,18,10,7,3,2
1,34,62,12,23,17,24,9,32,19,9,8,3,23,62,4,15,14,24,16,22,10,14,5,5,1
1,31,54,10,23,19,26,13,29,21,16,7,4,19,57,4,14,13,21,13,15,9,15,10,3,1
1,27,57,5,14,24,31,10,24,17,10,9,8,25,62,5,14,19,20,13,24,12,15,6,4,1
1,28,57,10,27,25,30,14,16,16,7,4,1,35,54,4,13,16,23,6,18,21,6,4,1,1
0,22,51,6,15,24,29,8,27,15,19,10,1,23,57,2,12,16,23,10,24,12,16,8,6,1
0,25,58,4,14,12,18,10,18,11,11,5,2,23,47,5,14,21,26,8,28,18,16,6,8,2
1,28,56,8,23,15,18,7,25,15,7,4,3,25,56,3,13,16,19,8,23,12,12,1,0,1
1,28,56,9,22,20,28,15,22,18,11,6,3,27,50,5,15,7,12,6,16,13,12,5,2,1
0,31,64,11,32,7,11,10,31,21,12,8,2,24,60,8,22,7,13,6,27,12,13,9,2,1
1,24,60,10,29,24,32,20,27,19,14,9,5,21,56,4,18,13,23,12,20,9,15,11,5,1
0,32,66,10,19,12,23,11,30,13,7,12,5,19,54,5,21,5,7,7,29,9,22,3,2,1
1,24,58,12,28,17,20,8,22,8,6,5,1,30,57,6,12,13,24,11,28,18,6,4,6,2
1,24,51,9,20,22,25,8,25,12,7,2,3,26,53,5,16,0,6,6,19,11,11,3,3,1
1,20,59,8,25,11,15,8,22,12,5,5,2,25,53,4,11,18,30,14,34,6,10,4,7,2
1,22,49,10,22,15,20,8,23,12,10,5,3,21,55,4,10,19,26,13,21,6,8,5,1,1
1,33,66,11,24,18,21,14,21,19,8,14,0,25,52,2,8,8,16,11,21,6,21,3,3,1
-1,24,56,8,25,11,15,15,27,12,9,7,7,17,48,2,10,10,16,9,19,6,11,4,2,1
1,18,59,8,20,34,43,27,20,9,12,10,1,22,44,2,6,10,18,7,17,7,17,6,4,1
-1,28,58,13,25,11,15,11,26,19,7,5,4,21,51,5,12,18,24,10,22,12,10,4,5,1
1,31,72,15,36,12,17,18,15,20,8,5,0,31,54,3,4,26,32,12,26,17,8,4,9,2
1,27,53,12,26,17,26,13,13,17,11,10,2,19,39,3,8,22,32,12,19,7,19,4,0,1
-1,32,57,11,21,14,20,12,25,18,8,5,5,23,50,9,24,13,20,7,16,11,9,3,1,1
1,18,54,5,24,28,34,12,24,6,11,10,3,26,62,3,14,12,19,17,26,8,14,4,2,1
-1,24,53,10,18,10,20,9,21,14,5,8,4,18,46,3,9,12,18,10,25,8,13,2,3,1
1,27,63,5,22,7,12,11,19,5,12,6,6,26,55,2,9,20,31,15,28,12,13,5,3,2
1,23,48,7,21,13,25,11,23,15,11,4,4,24,62,2,9,10,14,16,21,8,8,9,2,1
1,24,62,10,33,8,11,14,22,19,9,11,5,20,47,2,9,6,7,4,26,8,15,4,5,1
1,27,63,6,27,12,18,19,18,14,15,6,4,26,56,5,11,25,34,16,19,13,10,8,3,2
1,29,57,8,23,27,31,16,18,12,13,9,2,31,52,5,12,14,19,6,14,12,13,8,5,1
0,22,55,3,13,16,18,14,20,10,6,6,0,22,43,4,16,14,21,6,19,8,10,4,5,1
0,28,49,7,17,12,23,11,16,12,6,4,1,27,55,2,14,11,14,13,15,13,7,4,2,1
0,24,63,8,14,7,11,14,20,13,6,7,3,21,47,5,12,25,38,12,27,8,8,2,5,2
